,id,adult_males,subadult_males,adult_females,juveniles,pups,r_mean,g_mean,b_mean,r_std,g_std,b_std,r_max,g_max,b_max,r_min,g_min,b_min,r_kurtosis,g_kurtosis,b_kurtosis,r_skewness,g_skewness,b_skewness
370,370,9,4,43,7,16,121.195795671,121.202271178,121.421210685,57.0328367591,58.2730079212,58.1674393044,255,255,255,32,28,28,-0.0533255899901,-0.143988132105,-0.117648281483,1.10993680243,1.07120881485,1.07323488657
371,371,15,2,62,5,49,141.170674633,141.426095658,142.273315675,24.7381252985,23.3557178938,20.1912581109,255,255,255,88,83,85,0.696328911817,0.802634808435,2.14273835022,0.910630965439,0.842683515186,0.969956592455
372,372,29,6,136,33,82,118.318761692,128.494937484,130.199228856,78.3773620856,67.8221432294,64.3499465911,255,255,255,6,5,17,-1.30090345137,-1.14711739912,-1.03886549408,0.490925037002,0.594450070863,0.641669925817
373,373,12,6,69,54,6,108.79537707,121.730481806,125.376572635,70.7809394183,60.0929062059,56.2141519906,255,255,255,8,20,16,-0.871222230154,-0.465823863958,-0.218328547575,0.708361778078,0.908918668255,1.01988025623
374,374,0,0,36,43,0,115.599430388,117.137689673,114.029228021,62.2371835059,56.0181927249,50.333938828,251,253,255,2,8,10,-1.25197193292,-1.17391520832,-1.07025473074,-0.0698377845863,-0.062845942045,-0.0193054982153
375,375,4,0,0,0,0,120.099177443,129.542216147,133.610098816,29.9962647425,25.853237248,25.85376642,255,255,255,67,65,59,3.83875590405,4.18413847128,4.15882579554,2.13322964877,1.9342723451,1.98040968468
376,376,2,3,24,4,0,101.912407359,109.367438032,113.101649322,47.7512654829,41.0638617093,35.6327712826,255,255,255,2,11,10,-0.183506101181,0.286170240106,1.70890752724,1.00167399465,0.924269332162,0.813864406636
377,377,8,5,27,2,29,117.165373355,124.7791449,116.054652643,44.5544006773,40.6269817859,44.3491764338,255,255,255,24,27,14,0.384879414099,0.981753925058,1.17018133946,0.861950289788,0.987946213782,1.16185123695
378,378,5,1,43,1,0,129.194265366,136.217244075,139.898668901,17.2690765765,15.6711152769,15.0730048737,255,255,255,26,25,21,18.2811616992,17.8920077033,18.914913009,3.30564495949,1.80193306958,-0.00636030587764
379,379,4,7,23,45,5,134.894240576,146.992018751,150.648905985,66.0542340533,60.1610754231,51.8923251947,255,255,255,44,55,74,-1.03154647941,-1.18963160845,-0.836464020885,0.743149920677,0.441388773376,0.618510492003
380,380,2,0,83,31,0,136.938222934,142.33494709,141.893454083,36.2624252571,33.8578704306,33.7870803593,255,255,255,30,28,27,1.27880425022,1.52812463784,1.73000389734,1.11905005263,0.758399327819,0.511979818998
381,381,1,0,0,0,0,118.853896696,127.930059365,131.160549459,34.4560416049,29.6020977099,29.3548824756,255,255,255,64,63,58,1.8423320939,2.41957115209,2.4372642359,1.70026480935,1.64007944453,1.65009966646
382,382,1,0,12,22,0,135.606003195,135.763615509,135.260290036,22.6675782321,24.8750344912,26.2742237373,255,255,255,49,49,40,7.79598648578,5.70138074164,4.8523767869,2.03681178588,1.48481496946,1.00148625236
383,383,8,10,70,124,0,137.030913106,136.53213409,136.161261275,37.5868894237,38.2453296927,38.5280592047,255,255,255,31,31,30,2.62720321498,2.67483075321,2.59084400729,1.4262785815,1.22421158576,1.10652349031
384,384,7,5,61,19,0,128.489577796,137.176638263,141.750482188,31.0549831517,28.2543670237,27.318434406,255,255,255,16,24,26,2.25196739111,2.78231088437,3.09084906278,1.08061963978,0.761012256959,0.264220855618
385,385,2,2,0,1,0,49.1033064064,76.4758131609,72.7481770298,43.0903167031,35.5476010996,36.8434952586,255,255,255,10,8,9,7.68711381855,8.72846744573,8.53168231844,2.82286056347,2.97481405263,2.9441483347
386,386,4,3,15,8,10,104.403769278,104.029598862,103.569583145,53.0247545161,53.8277355009,53.9665402097,255,255,255,13,15,4,0.386478551849,0.395492789177,0.492801878054,1.21842303302,1.13942123062,1.08335573936
387,387,2,0,0,0,0,104.893045576,114.183830253,114.59403324,53.5440326401,47.8267549249,44.2217623476,255,255,255,6,12,13,-0.0284061119418,0.369134604819,1.40484480151,0.932063987613,1.0004213065,1.26450153443
388,388,2,0,12,24,0,116.810377747,116.963501889,103.473279336,24.6964749073,22.5272002516,34.346397158,255,250,229,18,23,2,2.33304951149,2.19067170101,-0.410375403489,-0.624376517532,-0.894597704807,-0.921566891451
389,389,0,1,42,14,0,71.0567635649,81.9679063583,89.0499352765,75.0012670706,71.1598327158,68.0612972485,255,255,255,1,8,8,0.152609639465,0.212045355163,0.324240076216,1.20696014093,1.25806413134,1.3150902057
390,390,4,5,4,2,3,94.7170627209,104.306323639,109.325760189,76.0214162108,66.3401797554,58.7888050734,255,255,255,5,6,5,-1.15607820327,-1.01786261939,-0.756359926765,0.65653461613,0.719621235828,0.810504227602
391,391,7,3,8,0,8,92.1219473746,93.7357776788,92.1551575283,35.8842983064,32.8930299319,31.7183249006,254,247,249,10,10,10,0.652805413143,1.18875413767,1.98183460201,0.931776557786,1.05067649695,1.18196278146
392,392,2,0,15,19,0,122.381326621,135.35907402,141.5765339,22.8274074768,20.7316481427,19.2505596572,255,255,255,39,39,36,13.3423944669,12.3483734221,13.5696294185,3.39998628108,2.89801435849,2.14126417903
393,393,7,6,33,2,21,128.484105424,139.150907079,144.836442719,45.3745570887,36.0883392402,30.1852749779,255,254,254,38,41,41,-0.400646866769,0.273147661002,1.22653808458,1.07078244314,1.20218550294,1.14296298324
394,394,1,6,0,0,0,114.462620349,122.171233869,109.868293501,48.3813828244,43.2990419013,51.5304445932,255,251,255,9,15,10,-1.08341400786,-0.803283828447,-0.916172668658,0.436847566785,0.470906943579,0.53982090808
395,395,2,1,25,16,0,22.5310725378,30.8300117587,34.4170389167,7.09380821672,6.3946734485,6.42253229196,191,201,211,4,7,2,111.39206103,119.875300229,100.074909613,8.81689804863,8.71271574818,6.56441771032
396,396,1,11,0,2,0,80.4665817988,96.511515116,102.266272224,55.8380848736,46.2381596244,43.6394210577,255,255,255,2,17,2,1.98134471209,3.32889530822,3.6646642433,1.67407137368,1.97679047034,2.03329157381
397,397,2,1,2,0,0,113.600344375,119.906117668,107.732879523,38.3442260885,35.9109824184,39.9690584513,255,255,255,9,17,8,1.00478504138,1.06948964608,1.07037540113,0.90075475773,0.716794082213,0.996286995793
398,398,0,7,0,11,0,151.493469965,153.779701885,156.435739225,41.7919708391,43.5339748526,43.5205643114,255,255,255,27,33,31,0.272815655968,0.216116449124,0.274839417571,1.07190826065,0.977899091053,0.778263360489
399,399,6,13,30,70,0,95.3028724973,102.34500781,103.80963157,84.700521332,77.6327335189,75.3400519036,255,255,255,1,2,3,-1.36067353907,-1.26508954018,-1.17354931312,0.545117297546,0.619030649557,0.669374835644
400,400,3,1,7,0,0,114.773011241,125.693196624,131.836796025,35.9245850892,30.9986306561,28.7666382237,255,255,255,36,35,36,2.59030613142,3.30261175789,3.60607139929,1.34578328999,1.47725617244,1.3421775296
401,401,8,8,33,32,16,123.635643564,132.9109782,131.864040365,34.281292373,31.5410064644,25.3412769937,255,255,255,32,36,6,1.82880481997,0.673570751382,1.71645626374,1.25868187198,0.57895915429,0.55781580495
402,402,6,11,300,71,0,124.345730484,128.938986945,129.125768841,33.0505317634,28.2827321562,29.5292300559,255,255,255,17,21,10,3.19537321085,5.65054318639,4.91156569444,1.55895515536,0.592849883436,0.142345319223
403,403,1,17,21,195,2,64.5109728564,70.3440943302,74.0510984793,45.6846126912,42.149110665,39.9426295098,255,255,255,3,9,4,1.75283907415,2.26989911179,3.11872916373,1.70108196127,1.8072063142,1.96566032349
404,404,2,0,12,1,6,115.410689389,121.213045171,116.846440781,22.7255843006,22.0109709882,20.7629865237,243,243,245,22,26,27,2.44981971579,1.93767759508,1.9636985556,0.579575302914,-0.194235809197,-0.552239127382
405,405,1,2,4,10,0,105.015223778,111.350789634,116.816243165,41.5187441445,40.1807958817,39.6117588324,255,255,255,19,19,20,4.06292868994,4.07717769847,3.80938073943,2.1389782246,2.06600370261,1.76315302813
406,406,10,12,141,47,3,50.3713504705,56.8970336356,55.1687981826,38.7830086951,39.302179609,42.2561649332,220,219,225,1,1,1,2.60196014331,2.01505226117,1.90482041804,1.65928457786,1.42803940376,1.41943248534
407,407,5,2,4,0,0,122.71089189,127.302544692,119.505340372,28.315818507,25.451958132,26.1613528393,255,255,255,20,25,28,1.85320006956,2.20965002763,2.79365384356,1.26333324901,1.1195928593,0.995231173967
408,408,9,5,45,2,34,136.783129204,140.719708645,141.21572023,40.3667733838,33.9446917526,31.3578720964,255,255,255,21,22,26,1.55983953805,2.19591565831,2.88996269794,1.53089015258,1.34315359329,1.20142918641
409,409,4,0,15,7,1,161.64025282,162.067645674,161.318312949,63.8324449736,63.0930541831,64.1282027168,255,255,255,16,15,13,-1.28147628147,-1.25331212601,-1.25803541427,-0.138839993725,-0.139649760673,-0.131021984034
410,410,1,3,0,0,0,122.19214968,124.063174854,123.395758179,46.9830866229,44.9319823592,44.3669941587,255,255,255,14,18,19,0.03016958254,0.257058270376,0.621443718193,0.950731282101,0.851191482221,0.81850579029
411,411,17,0,329,345,0,147.300385074,147.701435574,147.29048046,42.593330113,39.7341446436,38.6967611114,255,255,255,53,48,48,0.425803558872,1.12430225018,1.47434745726,1.23223673928,1.40964401563,1.48701163986
412,412,5,13,105,61,0,139.361069308,139.404821806,138.771481891,62.2441181435,64.0239861345,64.9841826688,255,255,255,22,24,24,-0.956866067205,-1.00971981113,-1.02328712835,0.498657392729,0.481313322441,0.494552653511
413,413,8,2,0,0,0,120.713702087,121.430794081,119.349550192,28.744181823,26.2601161199,25.9057961108,255,255,255,26,26,21,3.74799526992,4.28950941785,4.60136954753,1.41136415451,1.00088103495,0.315544899856
414,414,3,7,10,13,0,138.743694168,141.117987647,137.051363494,55.4882370815,51.6360985558,52.793498912,255,255,255,12,19,4,-1.06466795952,-0.843736560666,-0.706683299172,0.405783504389,0.43380482994,0.520691073816
415,415,4,0,20,2,0,40.6679951482,44.4111321616,41.0595717639,34.5190349658,34.5144165849,36.1804767996,215,211,216,1,2,1,5.24167618049,5.25117929805,5.43882482318,2.20654391455,2.21800775018,2.2647758972
416,416,2,34,7,341,0,138.117487918,139.090187446,139.160179641,35.4335984639,32.4121958203,30.6664923856,255,255,255,26,27,24,0.509922191794,0.357171909931,0.438667094441,0.386170166746,-0.0847223805902,-0.342305944315
417,417,6,2,4,0,0,132.03572849,136.526111278,133.264983761,42.7257557943,39.0508506954,37.5682694334,255,255,255,6,11,8,-0.097624001473,0.309218714213,1.07214747105,0.769205961967,0.667248337537,0.573475547995
418,418,11,6,139,150,0,97.0131931561,101.291717369,94.637178243,53.509819846,48.0444182331,52.0259184615,255,255,255,7,10,1,-0.363622420194,0.109691715979,0.107357389731,0.854310809804,0.974978746698,0.926040113507
419,419,3,1,0,0,0,105.625775796,110.879612804,111.14028853,37.4632470967,34.7924386765,36.0609474754,247,248,250,13,22,9,0.610951408766,1.18475640161,1.17583806832,1.0309252275,1.07547536029,0.982473638833
420,420,8,6,13,4,16,123.53612889,123.871251266,123.346304538,31.6206597153,31.3757707259,31.6039012595,255,255,255,41,37,28,1.99271350431,2.15025940328,2.47377197801,0.856887594921,0.927209985021,1.02254086637
421,421,1,3,0,0,0,113.515614875,118.866002632,96.9284914068,30.7935855939,29.6885820504,37.0168467052,255,255,255,16,13,1,1.15321387151,0.817697324539,-0.26861658252,0.743478636135,0.347570013108,0.253308537027
422,422,10,0,93,19,90,119.140725944,129.108368131,132.652010957,32.8461318637,27.0334551708,23.7726613166,255,252,254,49,53,53,-0.454644178531,-0.470777876317,-0.179396931865,0.825696877292,0.686427674525,0.888383671998
423,423,0,4,0,4,0,122.886687932,126.392531635,119.055921891,25.748201133,25.0928995985,23.5180031742,255,255,255,61,61,49,4.02220793034,3.08014909801,3.94454400758,1.88754959364,1.55922559101,1.33457127825
424,424,1,0,34,18,0,142.112076234,147.573083595,142.410206656,48.4396286198,44.3905065747,38.6931352699,255,255,255,18,19,22,-0.821498453691,-0.673124929056,0.731971706786,0.503977070548,0.443770291427,0.80298132978
425,425,0,1,14,16,0,122.158278212,127.685867626,133.605098094,38.0909006179,36.9385749914,35.7780604433,255,255,255,21,23,21,4.27425355358,4.33730472556,4.26560240025,2.15642240487,2.1050981219,1.88992509666
426,426,2,5,6,32,5,133.672091051,137.797357443,140.052912573,22.254760592,18.2703332571,16.7260710366,255,255,255,63,58,60,3.17967270663,6.13265789171,8.37060948969,1.39984364504,1.40614102018,0.999618154453
427,427,1,3,4,28,0,123.206309643,124.049207761,124.064705794,20.8437082246,19.8264649511,19.8973294557,255,255,255,37,37,29,4.95371010706,6.08903921235,6.05638882561,1.00157214619,0.707772758116,0.362724398696
428,428,1,0,1,1,0,89.3628686743,119.116080761,140.529802215,46.6826579289,34.1103937692,26.5733754993,255,255,255,15,19,24,2.03943924764,3.18022072056,3.89891192886,1.73401479724,1.85771181501,1.39057651227
429,429,3,18,19,25,0,95.5201495803,96.6775738347,97.5650997767,57.1716056701,57.630630697,57.906483091,255,255,255,12,13,12,1.13340851338,1.18580380372,1.25136989696,1.5525491576,1.56683086721,1.56338461514
430,430,4,0,10,6,1,90.8703459484,101.044267121,107.163739497,46.667299377,43.064760763,41.472578257,255,255,255,9,16,12,0.793766551089,1.15426485802,1.51195253254,1.08557856169,1.1065993793,1.07844761755
431,431,0,2,5,8,0,128.168779754,133.668308867,137.66906875,45.5474334849,41.2420978447,39.1627295228,255,255,255,28,35,27,0.4729069536,0.962279631397,1.22125867845,0.821043806597,0.943950513889,0.805603414743
432,432,4,8,23,23,0,131.076452553,136.534668092,136.835871166,71.5233105751,66.1088525205,64.1200058888,255,255,255,13,20,16,-1.35988505791,-1.19880121446,-1.04236157977,0.476628341557,0.551781642607,0.637081469605
433,433,0,3,5,41,0,102.000651796,107.423115875,110.664276869,39.1797571664,34.9443693784,33.9497053818,255,255,255,22,18,16,2.5560253758,3.58498410864,3.69290528586,1.45779036035,1.63858556337,1.59943281931
434,434,7,3,21,101,0,156.089336727,154.202306595,152.391448425,67.4240373684,69.8654936723,72.0244168649,255,255,255,13,13,9,-1.31200617143,-1.33795365318,-1.38122306165,-0.0787343905408,-0.074012238116,-0.0332097595161
435,435,0,4,1,19,0,129.279132504,130.888695038,130.138538332,48.0719940717,47.3736876551,48.7741078607,255,255,255,7,15,15,0.212669895266,0.498542678458,0.380663670251,0.738677283158,0.706344863686,0.629394806975
436,436,2,1,0,0,0,128.938728934,133.598756866,121.275057754,36.5404502491,32.9686755763,36.4856698895,251,250,255,30,35,13,-0.0768141155018,0.511255508614,1.45718176375,0.540015519819,0.669163753844,1.06480058491
437,437,36,1,215,4,192,102.868029101,106.471124187,106.223502438,45.4312248783,39.871004139,35.9268556053,255,255,255,8,13,10,-0.45807002916,-0.237803220629,0.29341645245,0.180482745834,0.252770416857,0.419410933525
438,438,15,6,169,0,123,134.630350263,134.764504535,134.546870851,66.0617427777,69.0706941134,69.9266809369,255,255,255,10,13,9,-1.11779431861,-1.12790336236,-1.11414728383,0.368356841673,0.379499834072,0.409404436982
439,439,2,3,21,16,0,85.4111003243,94.2399415436,101.193840843,51.7845821028,49.8158620021,48.6599860481,253,254,255,2,8,8,1.74420599759,1.87691510044,1.96095380828,1.61367157624,1.6238095426,1.59504157136
440,440,2,13,4,7,0,121.278723116,121.490532088,119.228464457,48.370603816,49.0720672033,51.8257209008,255,255,255,9,13,13,0.71283440636,0.640007553201,0.377999435972,1.08028027437,0.968553094945,0.841116631117
441,441,1,0,8,16,0,123.330624006,127.381057463,129.552950151,34.6821250989,34.9363985143,35.0781632908,255,255,255,24,21,23,3.64160174198,2.79605289568,2.7001649606,1.69571414825,1.08418981812,0.928318273048
442,442,1,2,5,23,0,108.25863217,108.506341283,107.924076299,34.1531460089,34.4512194476,34.7744253287,255,255,255,11,15,13,3.69705796252,3.00333432388,2.6762764782,1.44579904987,0.871119231025,0.591553745877
443,443,4,1,12,35,0,120.942645366,123.444998205,121.770633387,37.7442079758,34.7067077288,32.8624188831,255,255,255,17,20,22,-0.768152611592,-0.55156325248,0.117477753122,-0.214865902305,-0.0387042598861,0.63340521955
444,444,1,4,0,0,0,134.14982297,134.171996629,134.26535569,26.582549609,26.7512097995,27.5093764084,255,255,255,26,26,24,3.37379061842,3.04320165406,2.35898247281,0.468338348031,-0.0114253996102,-0.479828289894
445,445,1,0,11,16,0,115.448834051,133.31840417,122.649005062,24.624412209,25.2166862839,35.1876883903,255,255,255,5,12,2,7.74704012541,3.93433575046,1.98683787357,1.02475551439,-0.926019292333,-1.09909293031
446,446,9,1,62,19,32,109.113315785,112.181946884,108.40724333,47.2040285805,45.4963902877,47.5084166703,255,255,255,3,8,7,0.57308492063,1.25356181528,1.34355424287,0.817685407267,0.984387618831,1.0944239101
447,447,0,4,0,2,0,69.8914856938,72.8632506301,70.7031706613,60.0866708693,55.222729867,46.7688146342,255,255,255,1,4,1,-0.734038509199,-0.64383034077,0.417155956674,0.704208888723,0.743328956285,1.09441876924
448,448,1,1,2,1,1,100.381923597,105.341580102,107.44205684,59.5179977897,56.7061768255,54.988016535,255,255,255,5,16,10,-0.287841693255,-0.168742684562,0.0597713541338,0.878311276332,0.895942006294,0.977734565558
449,449,1,6,0,0,0,122.706661983,128.618135541,132.288297162,38.0103068785,35.6376248978,35.5227248455,255,255,255,42,44,41,3.47692752619,4.32860780492,4.27119365299,2.01895784865,2.11416683641,1.88516555421
450,450,1,0,0,0,0,132.629560017,135.818653318,128.802192114,40.0740542558,38.2594992737,42.2969610289,255,255,255,5,11,1,1.17430931396,1.18244925429,0.0353968520238,-0.90975496606,-0.860650440252,-0.408789268177
451,451,2,3,44,29,0,121.673240356,122.70947914,117.301968406,26.154752043,23.0573336433,28.7694394333,255,255,255,23,24,2,2.46780400663,2.52146399395,1.78796992646,0.910498915888,0.663882068932,-0.589722802274
452,452,35,7,207,9,100,131.263286177,145.778478442,144.799226156,27.1540881342,30.4191617023,30.5809044031,255,255,255,24,24,13,4.26234713501,1.79504459743,1.78982089236,1.05134905816,-0.846737448243,-0.926554988103
453,453,2,1,9,20,0,96.4437397616,102.577635831,105.67355966,48.8974474917,44.7886248073,42.3647317348,255,255,255,25,20,8,1.82789846056,2.57620512613,3.10798514583,1.57861492884,1.72623794586,1.74113751057
454,454,2,5,22,35,1,109.883672329,116.988122619,119.01116188,43.312453288,33.2524297108,29.6127620969,255,255,255,10,15,9,0.41660660836,1.82318716387,3.01683257853,1.00286797085,1.02995526623,0.831382401031
455,455,3,0,49,17,2,116.261730886,124.383765504,129.008323299,53.5625416839,48.7285392149,45.153138163,255,255,255,11,13,10,0.164752694188,0.375712133829,0.660620014227,1.12495871809,1.1231215985,1.11702294262
456,456,3,3,5,0,0,84.7295000908,102.942223769,108.537120085,58.8816608174,53.9902760613,52.9809657387,255,255,255,1,6,3,0.367559974732,0.406219270118,0.326500387016,0.953296311145,0.628999261067,0.574293135496
